driverId,truckId,eventTime,eventType,longitude,latitude,routeName,eventDate
31,48,10:08.5,Normal,-89.91,40.86,Des Moines to Chicago Route 2,2016-06-02-20
17,92,10:07.8,Normal,-92.22,38.96,Springfield to KC Via Columbia,2016-06-02-20
22,24,10:08.2,Normal,-92.31,34.78,Peoria to Ceder Rapids Route 2,2016-06-02-20
26,17,10:08.5,Normal,-94.83,36.84,Saint Louis to Tulsa Route2,2016-06-02-20
32,71,10:08.8,Normal,-92.09,34.8,Saint Louis to Memphis Route2,2016-06-02-20
16,46,10:09.1,Normal,-91.63,41.72,Joplin to Kansas City Route 2,2016-06-02-20
27,81,10:08.9,Normal,-92.22,38.96,Springfield to KC Via Columbia Route 2,2016-06-02-20
28,58,10:09.1,Normal,-94.24,39.63,Springfield to KC Via Hanibal Route 2,2016-06-02-20
13,12,10:09.5,Normal,-90.82,41.66, Saint Louis to Chicago,2016-06-02-20
18,49,10:09.6,Normal,-94.28,39.53,Springfield to KC Via Hanibal,2016-06-02-20
23,66,10:10.0,Normal,-91.32,41.71,Saint Louis to Memphis,2016-06-02-20
21,105,10:09.5,Normal,-89.63,39.84,Memphis to Little Rock Route 2,2016-06-02-20
27,81,10:09.8,Normal,-92.03,38.97,Springfield to KC Via Columbia Route 2,2016-06-02-20
30,95,10:10.4,Normal,-91.24,41.67, Saint Louis to Chicago Route2,2016-06-02-20
27,81,10:10.7,Normal,-91.74,38.94,Springfield to KC Via Columbia Route 2,2016-06-02-20
31,48,10:10.2,Normal,-90.44,41.54,Des Moines to Chicago Route 2,2016-06-02-20
19,100,10:10.3,Normal,-92.87,35.25,Wichita to Little Rock.kml,2016-06-02-20
10,39,10:10.9,Normal,-95.01,36.73,Saint Louis to Tulsa,2016-06-02-20
14,18,10:11.2,Normal,-90.7,41.62,Peoria to Ceder Rapids,2016-06-02-20
32,71,10:11.6,Normal,-91.38,34.83,Saint Louis to Memphis Route2,2016-06-02-20
13,12,10:12.1,Normal,-89.88,41.77, Saint Louis to Chicago,2016-06-02-20
17,92,10:12.4,Normal,-91.19,38.83,Springfield to KC Via Columbia,2016-06-02-20
24,68,10:10.7,Normal,-89.29,41.85,Des Moines to Chicago.kml,2016-06-02-20
11,27,10:10.9,Normal,-91.47,41.74, Saint Louis to Chicago Route2,2016-06-02-20
29,16,10:11.2,Normal,-93.36,35.4,Wichita to Little Rock Route 2,2016-06-02-20
16,46,10:11.5,Normal,-91.05,41.72,Joplin to Kansas City Route 2,2016-06-02-20
19,100,10:12.1,Normal,-93.36,35.4,Wichita to Little Rock.kml,2016-06-02-20
16,46,10:12.3,Normal,-90.7,41.62,Joplin to Kansas City Route 2,2016-06-02-20
24,68,10:12.5,Normal,-88.96,42.25,Des Moines to Chicago.kml,2016-06-02-20
19,100,10:17.5,Normal,-95.15,35.51,Wichita to Little Rock.kml,2016-06-02-20
11,27,10:17.2,Normal,-89.52,40.7, Saint Louis to Chicago Route2,2016-06-02-20
24,68,10:17.4,Normal,-88.02,42.04,Des Moines to Chicago.kml,2016-06-02-20
32,71,10:17.6,Normal,-89.91,40.86,Saint Louis to Memphis Route2,2016-06-02-20
28,58,10:17.7,Normal,-94.25,39.73,Springfield to KC Via Hanibal Route 2,2016-06-02-20
17,92,10:18.0,Normal,-90.41,38.75,Springfield to KC Via Columbia,2016-06-02-20
13,12,10:18.2,Normal,-88.02,42.04, Saint Louis to Chicago,2016-06-02-20
27,81,10:18.5,Normal,-90.41,38.75,Springfield to KC Via Columbia Route 2,2016-06-02-20
21,105,10:18.8,Normal,-89.17,40.38,Memphis to Little Rock Route 2,2016-06-02-20
24,68,10:18.3,Normal,-88.41,42.11,Des Moines to Chicago.kml,2016-06-02-20
17,92,10:19.0,Normal,-90.21,38.65,Springfield to KC Via Columbia,2016-06-02-20
19,100,10:19.2,Normal,-95.42,35.87,Wichita to Little Rock.kml,2016-06-02-20
18,49,10:19.7,Normal,-93.6,39.77,Springfield to KC Via Hanibal,2016-06-02-20
25,21,10:18.7,Normal,-89.65,36.37,Des Moines to Chicago Route 2,2016-06-02-20
31,48,10:18.9,Normal,-91.32,41.71,Des Moines to Chicago Route 2,2016-06-02-20
26,17,10:20.0,Normal,-95.14,36.66,Saint Louis to Tulsa Route2,2016-06-02-20
30,95,10:19.3,Normal,-88.41,42.11, Saint Louis to Chicago Route2,2016-06-02-20
27,81,10:19.4,Normal,-90.21,38.65,Springfield to KC Via Columbia Route 2,2016-06-02-20
27,81,10:20.3,Normal,-90.21,38.65,Springfield to KC Via Columbia Route 2,2016-06-02-20
31,48,10:19.8,Normal,-91.05,41.72,Des Moines to Chicago Route 2,2016-06-02-20
17,92,10:20.7,Normal,-90.41,38.75,Springfield to KC Via Columbia,2016-06-02-20
13,12,10:20.8,Normal,-88.02,42.04, Saint Louis to Chicago,2016-06-02-20
20,79,10:20.3,Normal,-87.66,41.89,Peoria to Ceder Rapids Route 2,2016-06-02-20
25,21,10:20.5,Normal,-90.07,35.68,Des Moines to Chicago Route 2,2016-06-02-20
26,17,10:20.8,Normal,-95.01,36.73,Saint Louis to Tulsa Route2,2016-06-02-20
27,81,10:24.8,Normal,-90.93,38.82,Springfield to KC Via Columbia Route 2,2016-06-02-20
22,24,10:24.9,Normal,-94.59,39.1,Peoria to Ceder Rapids Route 2,2016-06-02-20
17,92,10:25.2,Normal,-91.1,38.83,Springfield to KC Via Columbia,2016-06-02-20
31,48,10:25.1,Normal,-89.52,40.7,Des Moines to Chicago Route 2,2016-06-02-20
24,68,10:25.4,Normal,-90.64,41.56,Des Moines to Chicago.kml,2016-06-02-20
25,21,10:25.7,Normal,-89.8,35.94,Des Moines to Chicago Route 2,2016-06-02-20
10,39,10:26.0,Normal,-93.96,37.08,Saint Louis to Tulsa,2016-06-02-20
15,32,10:26.2,Normal,-90.24,35.35,Memphis to Little Rock,2016-06-02-20
31,48,10:25.9,Normal,-89.91,40.86,Des Moines to Chicago Route 2,2016-06-02-20
29,16,10:26.3,Normal,-97.35,36.4,Wichita to Little Rock Route 2,2016-06-02-20
12,74,10:26.5,Normal,-90.07,35.68,Joplin to Kansas City,2016-06-02-20
28,58,10:26.4,Normal,-92.27,39.76,Springfield to KC Via Hanibal Route 2,2016-06-02-20
10,39,10:26.8,Normal,-93.69,37.16,Saint Louis to Tulsa,2016-06-02-20
28,58,10:27.2,Normal,-92.07,39.71,Springfield to KC Via Hanibal Route 2,2016-06-02-20
21,105,10:27.4,Normal,-88.07,41.48,Memphis to Little Rock Route 2,2016-06-02-20
20,79,10:27.7,Normal,-89.88,41.77,Peoria to Ceder Rapids Route 2,2016-06-02-20
17,92,10:28.0,Normal,-91.56,38.93,Springfield to KC Via Columbia,2016-06-02-20
30,95,10:26.6,Normal,-89.03,41.92, Saint Louis to Chicago Route2,2016-06-02-20
25,21,10:28.4,Normal,-89.56,37.2,Des Moines to Chicago Route 2,2016-06-02-20
26,17,10:27.2,Normal,-93.14,37.26,Saint Louis to Tulsa Route2,2016-06-02-20
24,68,10:27.3,Normal,-91.24,41.67,Des Moines to Chicago.kml,2016-06-02-20
22,24,10:27.6,Normal,-94.35,38.33,Peoria to Ceder Rapids Route 2,2016-06-02-20
29,16,10:28.0,Normal,-97.37,36.79,Wichita to Little Rock Route 2,2016-06-02-20
27,81,10:28.3,Normal,-91.56,38.93,Springfield to KC Via Columbia Route 2,2016-06-02-20
22,24,10:28.5,Normal,-94.37,38.0,Peoria to Ceder Rapids Route 2,2016-06-02-20
28,58,10:32.5,Normal,-90.79,39.69,Springfield to KC Via Hanibal Route 2,2016-06-02-20
14,18,10:32.7,Normal,-91.63,41.72,Peoria to Ceder Rapids,2016-06-02-20
31,48,10:32.8,Normal,-91.78,42.23,Des Moines to Chicago Route 2,2016-06-02-20
13,12,10:33.1,Normal,-92.19,41.74, Saint Louis to Chicago,2016-06-02-20
14,18,10:33.5,Normal,-91.78,42.23,Peoria to Ceder Rapids,2016-06-02-20
21,105,10:33.6,Normal,-89.63,39.84,Memphis to Little Rock Route 2,2016-06-02-20
30,95,10:33.8,Normal,-91.59,41.7, Saint Louis to Chicago Route2,2016-06-02-20
18,49,10:33.2,Normal,-90.52,39.71,Springfield to KC Via Hanibal,2016-06-02-20
22,24,10:34.3,Normal,-94.31,37.31,Peoria to Ceder Rapids Route 2,2016-06-02-20
25,21,10:34.6,Normal,-93.36,41.69,Des Moines to Chicago Route 2,2016-06-02-20
17,92,10:35.1,Normal,-93.01,38.97,Springfield to KC Via Columbia,2016-06-02-20
20,79,10:35.4,Normal,-92.74,41.75,Peoria to Ceder Rapids Route 2,2016-06-02-20
32,71,10:35.5,Normal,-90.29,40.96,Saint Louis to Memphis Route2,2016-06-02-20
30,95,10:35.7,Normal,-92.19,41.74, Saint Louis to Chicago Route2,2016-06-02-20
22,24,10:33.6,Normal,-94.46,37.16,Peoria to Ceder Rapids Route 2,2016-06-02-20
23,66,10:36.3,Normal,-90.94,35.03,Saint Louis to Memphis,2016-06-02-20
20,79,10:33.7,Normal,-92.19,41.74,Peoria to Ceder Rapids Route 2,2016-06-02-20
13,12,10:34.1,Normal,-92.4,41.78, Saint Louis to Chicago,2016-06-02-20
26,17,10:34.4,Normal,-91.99,37.94,Saint Louis to Tulsa Route2,2016-06-02-20
11,27,10:34.7,Normal,-89.52,40.7, Saint Louis to Chicago Route2,2016-06-02-20
13,12,10:34.9,Normal,-92.74,41.75, Saint Louis to Chicago,2016-06-02-20
22,24,10:35.3,Normal,-94.3,37.66,Peoria to Ceder Rapids Route 2,2016-06-02-20
24,68,10:35.5,Normal,-93.58,41.62,Des Moines to Chicago.kml,2016-06-02-20
12,74,10:36.2,Normal,-89.74,39.1,Joplin to Kansas City,2016-06-02-20
21,105,10:36.4,Normal,-90.2,38.65,Memphis to Little Rock Route 2,2016-06-02-20
16,46,10:36.4,Normal,-90.35,38.43,Joplin to Kansas City Route 2,2016-06-02-20
28,58,10:36.8,Normal,-90.24,39.72,Springfield to KC Via Hanibal Route 2,2016-06-02-20
23,66,10:37.1,Normal,-91.14,34.96,Saint Louis to Memphis,2016-06-02-20
19,100,10:36.4,Normal,-97.32,37.15,Wichita to Little Rock.kml,2016-06-02-20
25,21,10:37.3,Normal,-92.4,41.78,Des Moines to Chicago Route 2,2016-06-02-20
13,12,10:36.7,Normal,-93.36,41.69, Saint Louis to Chicago,2016-06-02-20
14,18,10:37.8,Normal,-91.05,41.72,Peoria to Ceder Rapids,2016-06-02-20
31,48,10:37.1,Normal,-91.05,41.72,Des Moines to Chicago Route 2,2016-06-02-20
23,66,10:38.0,Normal,-91.38,34.83,Saint Louis to Memphis,2016-06-02-20
18,49,10:37.3,Normal,-89.96,39.74,Springfield to KC Via Hanibal,2016-06-02-20
21,105,10:38.3,Normal,-89.63,39.84,Memphis to Little Rock Route 2,2016-06-02-20
15,32,10:38.4,Normal,-90.15,38.62,Memphis to Little Rock,2016-06-02-20
15,32,10:37.6,Normal,-90.15,38.62,Memphis to Little Rock,2016-06-02-20
31,48,10:38.0,Normal,-90.7,41.62,Des Moines to Chicago Route 2,2016-06-02-20
25,21,10:38.3,Normal,-92.19,41.74,Des Moines to Chicago Route 2,2016-06-02-20
29,16,10:39.0,Normal,-97.34,36.63,Wichita to Little Rock Route 2,2016-06-02-20
18,49,10:39.2,Normal,-89.66,39.78,Springfield to KC Via Hanibal,2016-06-02-20
14,18,10:38.6,Normal,-90.7,41.62,Peoria to Ceder Rapids,2016-06-02-20
22,24,10:39.6,Normal,-94.59,39.1,Peoria to Ceder Rapids Route 2,2016-06-02-20
25,21,10:39.1,Normal,-91.94,41.71,Des Moines to Chicago Route 2,2016-06-02-20
32,71,10:39.1,Normal,-91.32,41.71,Saint Louis to Memphis Route2,2016-06-02-20
20,79,10:39.5,Normal,-93.36,41.69,Peoria to Ceder Rapids Route 2,2016-06-02-20
24,68,10:39.7,Normal,-92.19,41.74,Des Moines to Chicago.kml,2016-06-02-20
21,105,10:40.0,Normal,-88.77,40.76,Memphis to Little Rock Route 2,2016-06-02-20
27,81,10:40.1,Normal,-94.0,39.03,Springfield to KC Via Columbia Route 2,2016-06-02-20
10,39,10:40.1,Normal,-91.18,38.22,Saint Louis to Tulsa,2016-06-02-20
22,24,10:40.6,Normal,-94.59,39.1,Peoria to Ceder Rapids Route 2,2016-06-02-20
29,16,10:40.9,Normal,-97.14,36.41,Wichita to Little Rock Route 2,2016-06-02-20
23,66,10:40.6,Normal,-92.09,34.8,Saint Louis to Memphis,2016-06-02-20
24,68,10:40.6,Normal,-91.94,41.71,Des Moines to Chicago.kml,2016-06-02-20
19,100,10:41.0,Normal,-97.14,36.41,Wichita to Little Rock.kml,2016-06-02-20
28,58,10:41.0,Normal,-89.66,39.78,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12,74,10:41.1,Normal,-87.67,41.87,Joplin to Kansas City,2016-06-02-20
24,68,10:41.5,Normal,-91.59,41.7,Des Moines to Chicago.kml,2016-06-02-20
27,81,10:41.8,Normal,-94.31,39.04,Springfield to KC Via Columbia Route 2,2016-06-02-20
32,71,10:41.8,Normal,-91.78,42.23,Saint Louis to Memphis Route2,2016-06-02-20
19,100,10:41.9,Normal,-96.97,36.24,Wichita to Little Rock.kml,2016-06-02-20
23,66,10:42.2,Normal,-92.31,34.78,Saint Louis to Memphis,2016-06-02-20
30,95,10:41.9,Normal,-93.36,41.69, Saint Louis to Chicago Route2,2016-06-02-20
32,71,10:42.7,Normal,-91.78,42.23,Saint Louis to Memphis Route2,2016-06-02-20
12,74,10:42.8,Normal,-88.07,41.48,Joplin to Kansas City,2016-06-02-20
24,68,10:42.4,Normal,-91.24,41.67,Des Moines to Chicago.kml,2016-06-02-20
19,100,10:42.7,Normal,-96.68,36.2,Wichita to Little Rock.kml,2016-06-02-20
28,58,10:42.8,Normal,-89.96,39.74,Springfield to KC Via Hanibal Route 2,2016-06-02-20
16,46,10:43.3,Normal,-89.54,36.84,Joplin to Kansas City Route 2,2016-06-02-20
24,68,10:43.1,Normal,-90.82,41.66,Des Moines to Chicago.kml,2016-06-02-20
21,105,10:43.6,Normal,-87.67,41.87,Memphis to Little Rock Route 2,2016-06-02-20
15,32,10:43.6,Normal,-89.54,36.84,Memphis to Little Rock,2016-06-02-20
11,27,10:43.5,Normal,-91.78,42.23, Saint Louis to Chicago Route2,2016-06-02-20
14,18,10:43.9,Normal,-89.91,40.86,Peoria to Ceder Rapids,2016-06-02-20
23,66,10:44.0,Normal,-91.93,34.81,Saint Louis to Memphis,2016-06-02-20
28,58,10:44.5,Normal,-90.24,39.72,Springfield to KC Via Hanibal Route 2,2016-06-02-20
25,21,10:44.7,Normal,-89.88,41.77,Des Moines to Chicago Route 2,2016-06-02-20
18,49,10:44.2,Normal,-90.24,39.72,Springfield to KC Via Hanibal,2016-06-02-20
11,27,10:44.5,Normal,-91.78,42.23, Saint Louis to Chicago Route2,2016-06-02-20
27,81,10:45.1,Normal,-94.16,39.04,Springfield to KC Via Columbia Route 2,2016-06-02-20
19,100,10:44.6,Normal,-96.21,36.19,Wichita to Little Rock.kml,2016-06-02-20
18,49,10:45.2,Normal,-90.37,39.71,Springfield to KC Via Hanibal,2016-06-02-20
28,58,10:45.3,Normal,-90.24,39.72,Springfield to KC Via Hanibal Route 2,2016-06-02-20
26,17,10:45.3,Normal,-90.34,38.58,Saint Louis to Tulsa Route2,2016-06-02-20
24,68,10:45.6,Normal,-89.88,41.77,Des Moines to Chicago.kml,2016-06-02-20
31,48,10:45.9,Normal,-90.7,41.62,Des Moines to Chicago Route 2,2016-06-02-20
23,66,10:45.8,Normal,-91.38,34.83,Saint Louis to Memphis,2016-06-02-20
29,16,10:46.2,Normal,-95.76,36.08,Wichita to Little Rock Route 2,2016-06-02-20
30,95,10:46.2,Normal,-91.94,41.71, Saint Louis to Chicago Route2,2016-06-02-20
11,27,10:46.2,Normal,-91.47,41.74, Saint Louis to Chicago Route2,2016-06-02-20
20,79,10:46.7,Normal,-90.82,41.66,Peoria to Ceder Rapids Route 2,2016-06-02-20
11,27,10:47.0,Normal,-91.32,41.71, Saint Louis to Chicago Route2,2016-06-02-20
23,66,10:46.7,Normal,-91.14,34.96,Saint Louis to Memphis,2016-06-02-20
24,68,10:47.2,Normal,-89.29,41.85,Des Moines to Chicago.kml,2016-06-02-20
31,48,10:47.6,Normal,-91.32,41.71,Des Moines to Chicago Route 2,2016-06-02-20
26,17,10:47.0,Normal,-90.69,38.5,Saint Louis to Tulsa Route2,2016-06-02-20
30,95,10:47.1,Normal,-91.59,41.7, Saint Louis to Chicago Route2,2016-06-02-20
20,79,10:47.5,Normal,-90.64,41.56,Peoria to Ceder Rapids Route 2,2016-06-02-20
14,18,10:55.4,Normal,-91.05,41.72,Peoria to Ceder Rapids,2016-06-02-20
31,48,10:55.5,Normal,-90.7,41.62,Des Moines to Chicago Route 2,2016-06-02-20
30,95,10:55.9,Normal,-88.64,42.21, Saint Louis to Chicago Route2,2016-06-02-20
27,81,10:55.9,Normal,-92.03,38.97,Springfield to KC Via Columbia Route 2,2016-06-02-20
13,12,10:56.1,Normal,-87.66,41.89, Saint Louis to Chicago,2016-06-02-20
16,46,10:56.5,Normal,-90.24,38.0,Joplin to Kansas City Route 2,2016-06-02-20
24,68,10:56.0,Normal,-88.64,42.21,Des Moines to Chicago.kml,2016-06-02-20
17,92,10:56.3,Normal,-91.74,38.94,Springfield to KC Via Columbia,2016-06-02-20
29,16,10:56.8,Normal,-92.87,35.25,Wichita to Little Rock Route 2,2016-06-02-20
22,24,10:56.9,Normal,-94.59,39.1,Peoria to Ceder Rapids Route 2,2016-06-02-20
17,92,10:57.2,Normal,-91.56,38.93,Springfield to KC Via Columbia,2016-06-02-20
28,58,10:56.7,Normal,-92.57,39.77,Springfield to KC Via Hanibal Route 2,2016-06-02-20
15,32,10:56.8,Normal,-90.24,38.0,Memphis to Little Rock,2016-06-02-20
21,105,10:57.3,Normal,-87.67,41.87,Memphis to Little Rock Route 2,2016-06-02-20
15,32,10:57.6,Normal,-90.35,38.43,Memphis to Little Rock,2016-06-02-20
29,16,10:57.6,Normal,-92.53,35.15,Wichita to Little Rock Route 2,2016-06-02-20
30,95,10:57.7,Normal,-88.02,42.04, Saint Louis to Chicago Route2,2016-06-02-20
12,74,10:58.0,Normal,-88.42,41.11,Joplin to Kansas City,2016-06-02-20
23,66,10:58.1,Normal,-92.09,34.8,Saint Louis to Memphis,2016-06-02-20
16,46,10:58.2,Normal,-90.15,38.62,Joplin to Kansas City Route 2,2016-06-02-20
29,16,10:58.4,Normal,-92.25,34.92,Wichita to Little Rock Route 2,2016-06-02-20
24,68,10:58.7,Normal,-89.29,41.85,Des Moines to Chicago.kml,2016-06-02-20
27,81,10:58.5,Normal,-91.33,38.87,Springfield to KC Via Columbia Route 2,2016-06-02-20
17,92,10:58.9,Normal,-91.19,38.83,Springfield to KC Via Columbia,2016-06-02-20
31,48,10:59.2,Normal,-89.52,40.7,Des Moines to Chicago Route 2,2016-06-02-20
21,105,10:59.2,Normal,-88.42,41.11,Memphis to Little Rock Route 2,2016-06-02-20
14,18,11:07.1,Normal,-91.47,41.74,Peoria to Ceder Rapids,2016-06-02-20
30,95,11:07.6,Normal,-90.64,41.56, Saint Louis to Chicago Route2,2016-06-02-20
21,105,11:07.2,Normal,-89.17,40.38,Memphis to Little Rock Route 2,2016-06-02-20
28,58,11:07.5,Normal,-94.42,39.27,Springfield to KC Via Hanibal Route 2,2016-06-02-20
31,48,11:07.8,Normal,-91.78,42.23,Des Moines to Chicago Route 2,2016-06-02-20
22,24,11:07.8,Normal,-94.3,37.66,Peoria to Ceder Rapids Route 2,2016-06-02-20
24,68,11:08.0,Normal,-92.74,41.75,Des Moines to Chicago.kml,2016-06-02-20
18,49,11:08.0,Normal,-94.42,39.27,Springfield to KC Via Hanibal,2016-06-02-20
28,58,11:08.3,Normal,-94.57,39.15,Springfield to KC Via Hanibal Route 2,2016-06-02-20
20,79,11:08.3,Normal,-91.59,41.7,Peoria to Ceder Rapids Route 2,2016-06-02-20
27,81,11:08.6,Normal,-90.55,38.81,Springfield to KC Via Columbia Route 2,2016-06-02-20
14,18,11:08.9,Normal,-91.78,42.23,Peoria to Ceder Rapids,2016-06-02-20
22,24,11:08.6,Normal,-94.37,38.0,Peoria to Ceder Rapids Route 2,2016-06-02-20
13,12,11:09.4,Normal,-91.94,41.71, Saint Louis to Chicago,2016-06-02-20
26,17,11:09.1,Normal,-95.35,36.47,Saint Louis to Tulsa Route2,2016-06-02-20
32,71,11:09.6,Normal,-89.91,40.86,Saint Louis to Memphis Route2,2016-06-02-20
30,95,11:09.3,Normal,-91.24,41.67, Saint Louis to Chicago Route2,2016-06-02-20
14,18,11:09.8,Normal,-91.78,42.23,Peoria to Ceder Rapids,2016-06-02-20
17,92,11:09.7,Normal,-90.79,38.83,Springfield to KC Via Columbia,2016-06-02-20
30,95,11:10.1,Normal,-91.59,41.7, Saint Louis to Chicago Route2,2016-06-02-20
25,21,11:10.6,Normal,-93.58,41.62,Des Moines to Chicago Route 2,2016-06-02-20
24,68,11:09.8,Normal,-93.36,41.69,Des Moines to Chicago.kml,2016-06-02-20
12,74,11:10.2,Normal,-87.67,41.87,Joplin to Kansas City,2016-06-02-20
17,92,11:10.6,Normal,-90.93,38.82,Springfield to KC Via Columbia,2016-06-02-20
15,32,11:18.5,Normal,-90.35,38.43,Memphis to Little Rock,2016-06-02-20
10,39,11:18.6,Normal,-95.5,36.37,Saint Louis to Tulsa,2016-06-02-20
17,92,11:18.7,Normal,-92.53,38.98,Springfield to KC Via Columbia,2016-06-02-20
11,27,11:19.0,Normal,-91.78,42.23, Saint Louis to Chicago Route2,2016-06-02-20
10,39,11:19.5,Normal,-95.35,36.47,Saint Louis to Tulsa,2016-06-02-20
23,66,11:19.5,Normal,-91.74,34.89,Saint Louis to Memphis,2016-06-02-20
23,66,11:18.7,Normal,-91.93,34.81,Saint Louis to Memphis,2016-06-02-20
27,81,11:19.1,Normal,-92.53,38.98,Springfield to KC Via Columbia Route 2,2016-06-02-20
29,16,11:20.0,Normal,-97.34,36.63,Wichita to Little Rock Route 2,2016-06-02-20
26,17,11:19.2,Normal,-94.83,36.84,Saint Louis to Tulsa Route2,2016-06-02-20
23,66,11:20.3,Normal,-91.38,34.83,Saint Louis to Memphis,2016-06-02-20
18,49,11:20.7,Normal,-92.07,39.71,Springfield to KC Via Hanibal,2016-06-02-20
17,92,11:19.7,Normal,-92.63,38.95,Springfield to KC Via Columbia,2016-06-02-20
26,17,11:21.0,Normal,-94.23,37.09,Saint Louis to Tulsa Route2,2016-06-02-20
15,32,11:21.1,Normal,-90.35,38.43,Memphis to Little Rock,2016-06-02-20
31,48,11:21.5,Normal,-91.05,41.72,Des Moines to Chicago Route 2,2016-06-02-20
32,71,11:20.1,Normal,-91.32,41.71,Saint Louis to Memphis Route2,2016-06-02-20
30,95,11:21.9,Normal,-92.19,41.74, Saint Louis to Chicago Route2,2016-06-02-20
16,46,11:20.3,Normal,-90.15,38.62,Joplin to Kansas City Route 2,2016-06-02-20
28,58,11:20.7,Normal,-92.57,39.77,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12,74,11:20.8,Normal,-88.77,40.76,Joplin to Kansas City,2016-06-02-20
23,66,11:21.2,Normal,-91.14,34.96,Saint Louis to Memphis,2016-06-02-20
18,49,11:21.6,Normal,-91.8,39.67,Springfield to KC Via Hanibal,2016-06-02-20
19,100,11:21.7,Normal,-97.37,36.79,Wichita to Little Rock.kml,2016-06-02-20
26,17,11:21.9,Normal,-93.96,37.08,Saint Louis to Tulsa Route2,2016-06-02-20
16,46,11:30.1,Normal,-90.07,35.1,Joplin to Kansas City Route 2,2016-06-02-20
10,39,11:22.1,Normal,-94.83,36.84,Saint Louis to Tulsa,2016-06-02-20
24,68,11:30.2,Normal,-88.02,42.04,Des Moines to Chicago.kml,2016-06-02-20
31,48,11:30.3,Normal,-90.7,41.62,Des Moines to Chicago Route 2,2016-06-02-20
20,79,11:30.6,Normal,-88.64,42.21,Peoria to Ceder Rapids Route 2,2016-06-02-20
27,81,11:30.8,Normal,-94.31,39.04,Springfield to KC Via Columbia Route 2,2016-06-02-20
29,16,11:31.2,Normal,-97.34,36.63,Wichita to Little Rock Route 2,2016-06-02-20
31,48,11:31.3,Normal,-90.44,41.54,Des Moines to Chicago Route 2,2016-06-02-20
17,92,11:30.7,Normal,-94.16,39.04,Springfield to KC Via Columbia,2016-06-02-20
21,105,11:31.7,Normal,-91.14,34.96,Memphis to Little Rock Route 2,2016-06-02-20
25,21,11:31.1,Normal,-88.41,42.11,Des Moines to Chicago Route 2,2016-06-02-20
20,79,11:31.3,Normal,-88.41,42.11,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,74,11:32.1,Normal,-89.74,39.1,Joplin to Kansas City,2016-06-02-20
13,12,11:32.4,Normal,-87.66,41.89, Saint Louis to Chicago,2016-06-02-20
18,49,11:31.7,Normal,-89.96,39.74,Springfield to KC Via Hanibal,2016-06-02-20
26,17,11:32.5,Normal,-91.69,37.99,Saint Louis to Tulsa Route2,2016-06-02-20
23,66,11:32.9,Normal,-92.09,34.8,Saint Louis to Memphis,2016-06-02-20
29,16,11:33.1,Normal,-97.14,36.41,Wichita to Little Rock Route 2,2016-06-02-20
23,66,11:32.1,Normal,-91.93,34.81,Saint Louis to Memphis,2016-06-02-20
14,18,11:32.2,Normal,-90.44,41.54,Peoria to Ceder Rapids,2016-06-02-20
16,46,11:32.7,Normal,-90.07,35.68,Joplin to Kansas City Route 2,2016-06-02-20
28,58,11:33.5,Normal,-90.14,39.76,Springfield to KC Via Hanibal Route 2,2016-06-02-20
22,24,11:32.8,Normal,-94.3,37.66,Peoria to Ceder Rapids Route 2,2016-06-02-20
32,71,11:33.1,Normal,-91.63,41.72,Saint Louis to Memphis Route2,2016-06-02-20
16,46,11:33.5,Normal,-89.8,35.94,Joplin to Kansas City Route 2,2016-06-02-20
10,39,11:33.6,Normal,-92.08,37.81,Saint Louis to Tulsa,2016-06-02-20
30,95,11:33.7,Normal,-88.41,42.11, Saint Louis to Chicago Route2,2016-06-02-20
11,27,11:41.7,Normal,-90.2,38.65, Saint Louis to Chicago Route2,2016-06-02-20
18,49,11:41.9,Normal,-90.79,39.69,Springfield to KC Via Hanibal,2016-06-02-20
20,79,11:42.0,Normal,-90.2,41.59,Peoria to Ceder Rapids Route 2,2016-06-02-20
21,105,11:42.1,Normal,-91.93,34.81,Memphis to Little Rock Route 2,2016-06-02-20
25,21,11:42.6,Normal,-92.19,41.74,Des Moines to Chicago Route 2,2016-06-02-20
19,100,11:42.9,Normal,-95.15,35.51,Wichita to Little Rock.kml,2016-06-02-20
14,18,11:43.4,Normal,-91.63,41.72,Peoria to Ceder Rapids,2016-06-02-20
17,92,11:42.6,Normal,-91.56,38.93,Springfield to KC Via Columbia,2016-06-02-20
32,71,11:43.0,Normal,-89.52,40.7,Saint Louis to Memphis Route2,2016-06-02-20
23,66,11:43.2,Normal,-90.04,35.19,Saint Louis to Memphis,2016-06-02-20
30,95,11:43.7,Normal,-89.88,41.77, Saint Louis to Chicago Route2,2016-06-02-20
28,58,11:43.9,Normal,-90.63,39.7,Springfield to KC Via Hanibal Route 2,2016-06-02-20
31,48,11:43.9,Normal,-90.2,41.59,Des Moines to Chicago Route 2,2016-06-02-20
18,49,11:44.4,Normal,-91.36,39.76,Springfield to KC Via Hanibal,2016-06-02-20
23,66,11:44.0,Normal,-90.35,38.43,Saint Louis to Memphis,2016-06-02-20
31,48,11:44.8,Normal,-89.88,41.77,Des Moines to Chicago Route 2,2016-06-02-20
11,27,11:45.1,Normal,-89.17,40.38, Saint Louis to Chicago Route2,2016-06-02-20
